wl,N,M,power,hard,cap,pen,alpha,beta,gamma,subset,mmin,method,init,seed,seed_frac,exp,curve,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,feasible,makespan_h,nfe,runtime_s,peak_mem_mb
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,PSO,random,5,0.3333333333333333,CONV,0.243399;0.243399;0.241427;0.241427;0.241427;0.241427;0.241427;0.241427;0.241427;0.241427;0.241427;0.241365;0.241365;0.241365;0.241365;0.241365;0.241365;0.241365;0.241365;0.241221;0.241221;0.241221;0.241221;0.241221;0.241221;0.241157;0.241157;0.241157;0.241151;0.241151;0.241151;0.241151;0.241151;0.241018;0.241018;0.241018;0.241018;0.240956;0.240567;0.240567;0.240567;0.240567;0.240567;0.240567;0.240567;0.240061;0.239964;0.239964;0.239964;0.239964;0.239964;0.239964;0.239964;0.239964;0.239964;0.239964;0.239964;0.239964;0.239964;0.239964;0.239964;0.239964;0.239964;0.239912;0.239912;0.239912;0.239834;0.238582;0.238582;0.238582;0.238036;0.238036;0.238036;0.238036;0.237804;0.237804;0.237804;0.237576;0.237576;0.237576;0.237576;0.237576;0.237576;0.237471;0.237471;0.237471;0.237471;0.237470;0.237470;0.237470;0.237470;0.237470;0.237470;0.237470;0.237470;0.237470;0.237439;0.237439;0.237439;0.237439;0.237430;0.237430;0.237235;0.237235;0.237235;0.237214;0.237214;0.237214;0.237214;0.237214;0.237214;0.237214;0.237214;0.237214;0.237214;0.237214;0.237214;0.237214;0.237214;0.237214,32.21,189.31,41,2.302594,86.5964,-2.027,61.2,1836,25.2979,4.3456,79.562,0.0,True,35.0,4840,4.7872,9.21
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,PSO,random,6,0.3333333333333333,CONV,0.240642;0.240642;0.240642;0.240642;0.240642;0.240642;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.240532;0.239077;0.239077;0.239077;0.239077;0.239077;0.239053;0.238913;0.238237;0.238237;0.238237;0.238237;0.238217;0.238217;0.238217;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.238214;0.237581;0.237581;0.237581;0.237581;0.237581;0.237581;0.237581;0.237581;0.237581;0.237581;0.237581;0.237581;0.237581;0.237547;0.237345;0.237345;0.237345;0.237345;0.237345;0.237345;0.237158;0.237158;0.237158;0.237158;0.236581;0.236581;0.236581;0.236581;0.236581;0.236581;0.236581;0.236581;0.236581;0.236581;0.236581;0.236581;0.236581;0.236581;0.236581,32.21,189.31,41,2.266799,86.8048,-0.441,61.2667,1838,25.3479,4.3481,77.259,0.0,True,35.5,4840,5.0693,8.57
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,PSO,random,7,0.3333333333333333,CONV,0.239659;0.239659;0.239659;0.239659;0.239659;0.239659;0.239511;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459;0.239459,32.21,189.31,41,2.308827,86.5601,-2.3032,61.9,1857,25.2979,4.3555,80.794,0.0,True,33.5,4840,5.203,7.79
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,PSO,random,8,0.3333333333333333,CONV,0.240805;0.240805;0.240805;0.240234;0.240234;0.239893;0.239893;0.239893;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239891;0.239033;0.239033;0.239033;0.239033;0.239033;0.239033;0.239033;0.239033;0.239031;0.239031;0.239031;0.239031;0.239031;0.239031;0.239031;0.239031;0.238631;0.238631;0.238631;0.238403;0.238403;0.238403;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238290;0.238142;0.238142;0.238142;0.238010;0.238010;0.238010;0.238010;0.238010;0.238010,32.21,189.31,41,2.319572,86.4976,-2.7793,61.3333,1840,25.3979,4.3591,76.74,0.0,True,35.0,4840,5.0555,8.71
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,PSO,random,9,0.3333333333333333,CONV,0.241707;0.241707;0.240017;0.240017;0.240017;0.240017;0.240017;0.239986;0.239986;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982;0.239982,32.21,189.31,41,2.314077,86.5296,-2.5359,62.0333,1861,25.2979,4.3378,79.957,0.0,True,36.0,4840,5.3603,7.88
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,PSO,random,10,0.3333333333333333,CONV,0.243007;0.242602;0.242602;0.240615;0.238696;0.238696;0.238696;0.238696;0.238696;0.237480;0.237480;0.237480;0.237480;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237410;0.237247;0.237247;0.237247;0.237125;0.237125;0.237125;0.237125;0.237125;0.237125;0.237125;0.237125;0.237125;0.237125;0.237125;0.237125;0.237125;0.237125;0.237125;0.237125;0.237125;0.237125;0.237125;0.237116;0.237116;0.237116;0.237116;0.237058;0.237058;0.237058,32.21,189.31,41,2.278698,86.7355,-0.9682,61.3333,1840,25.3979,4.3318,78.696,0.0,True,33.5,4840,5.3033,8.2
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,DE,random,1,0.3333333333333333,CONV,0.241595;0.241535;0.240272;0.240035;0.237834;0.237792;0.234601;0.231922;0.231098;0.231098;0.229389;0.228882;0.228564;0.227762;0.226410;0.226410;0.226135;0.225742;0.225532;0.224874;0.224108;0.222734;0.222734;0.222734;0.222734;0.222719;0.222397;0.221977;0.221977;0.221977;0.221977;0.221713;0.221361;0.220058;0.220058;0.220058;0.219390;0.219325;0.219067;0.219067;0.219053;0.218775;0.218775;0.218775;0.218775;0.218461;0.218461;0.218447;0.218447;0.218434;0.218292;0.218037;0.218037;0.217856;0.217856;0.217856;0.217830;0.217830;0.217795;0.217763;0.217565;0.217513;0.217513;0.217314;0.217314;0.217314;0.217314;0.217290;0.217290;0.217290;0.217249;0.217210;0.217210;0.217210;0.217175;0.217175;0.217148;0.217148;0.217148;0.217147;0.217126;0.217126;0.217126;0.217126;0.217034;0.217034;0.217034;0.217031;0.217031;0.217031;0.217031;0.217028;0.217028;0.217028;0.217026;0.217026;0.217026;0.217025;0.217025;0.217025;0.217024;0.217024;0.217024;0.217023;0.217023;0.217023;0.217023;0.217022;0.217022;0.217022;0.217022;0.217022;0.217022;0.217022;0.217022;0.217022;0.217022;0.217022;0.217022;0.217022,32.21,189.31,41,2.285732,86.6946,-1.2799,54.6,1638,24.8979,4.279,82.23,0.0,True,36.0,4840,5.2142,7.92
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,DE,random,2,0.3333333333333333,CONV,0.242077;0.242077;0.237537;0.237537;0.236939;0.236230;0.234526;0.234526;0.231991;0.230708;0.228692;0.228664;0.228437;0.228397;0.226516;0.224830;0.223387;0.223387;0.223387;0.223259;0.222041;0.222041;0.222041;0.221058;0.220446;0.220446;0.220446;0.219651;0.219651;0.219272;0.219272;0.218364;0.217696;0.217696;0.217696;0.217506;0.217506;0.217414;0.216595;0.216150;0.215718;0.215562;0.215562;0.215477;0.215477;0.215188;0.214518;0.214518;0.214518;0.214518;0.214518;0.214450;0.214127;0.213598;0.213598;0.213125;0.213026;0.213026;0.213026;0.212632;0.212632;0.212531;0.212515;0.212440;0.212227;0.212227;0.212227;0.212209;0.212059;0.212059;0.211937;0.211880;0.211861;0.211572;0.211572;0.211403;0.211403;0.211328;0.211209;0.211147;0.211039;0.211039;0.211039;0.210972;0.210930;0.210930;0.210930;0.210882;0.210882;0.210867;0.210867;0.210866;0.210866;0.210866;0.210864;0.210864;0.210864;0.210864;0.210863;0.210861;0.210861;0.210861;0.210861;0.210861;0.210860;0.210860;0.210859;0.210859;0.210859;0.210859;0.210859;0.210858;0.210858;0.210858;0.210858;0.210858;0.210858;0.210858;0.210858;0.210858,32.21,189.31,41,2.291569,86.6606,-1.5385,52.5,1575,25.0479,4.2793,80.452,0.0,True,36.0,4840,5.2918,7.94
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,DE,random,3,0.3333333333333333,CONV,0.239985;0.239985;0.236953;0.236043;0.235487;0.235321;0.233257;0.233257;0.233257;0.232667;0.232028;0.231801;0.231106;0.231106;0.230347;0.229547;0.229547;0.229268;0.228354;0.228354;0.228319;0.227648;0.227000;0.227000;0.226728;0.226728;0.226111;0.226089;0.226009;0.225575;0.225575;0.225133;0.224930;0.224532;0.224532;0.224442;0.224104;0.223220;0.223220;0.222924;0.222924;0.222924;0.222924;0.222924;0.222129;0.222129;0.222129;0.222129;0.222129;0.222115;0.222115;0.222115;0.222110;0.221816;0.221722;0.221375;0.221375;0.221375;0.221215;0.221052;0.221052;0.220844;0.220815;0.220700;0.220700;0.220700;0.220633;0.220553;0.220553;0.220479;0.220454;0.220454;0.220454;0.220425;0.220417;0.220328;0.220294;0.220294;0.220254;0.220191;0.220191;0.220191;0.220191;0.220173;0.220150;0.220150;0.219943;0.219943;0.219943;0.219943;0.219943;0.219919;0.219919;0.219910;0.219909;0.219907;0.219906;0.219904;0.219903;0.219903;0.219902;0.219900;0.219900;0.219900;0.219900;0.219900;0.219899;0.219898;0.219898;0.219897;0.219897;0.219897;0.219897;0.219897;0.219896;0.219896;0.219896;0.219896;0.219896;0.219896,32.21,189.31,41,2.28891,86.6761,-1.4207,55.5333,1666,24.8979,4.2576,83.771,0.0,True,35.5,4840,4.6347,7.67
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,DE,random,4,0.3333333333333333,CONV,0.242570;0.242200;0.237479;0.236468;0.234939;0.234939;0.232674;0.232674;0.232602;0.231282;0.231282;0.231282;0.230534;0.229896;0.229896;0.229548;0.229476;0.228872;0.228614;0.228132;0.227589;0.226976;0.226865;0.225952;0.225952;0.225952;0.225682;0.225682;0.224216;0.224216;0.224216;0.224216;0.224142;0.224142;0.224138;0.224026;0.223758;0.223758;0.223473;0.223322;0.222987;0.222944;0.222909;0.221874;0.221835;0.221780;0.221552;0.221534;0.221534;0.221366;0.220955;0.220955;0.220953;0.220846;0.220846;0.220846;0.220846;0.220789;0.220566;0.220566;0.220566;0.220438;0.220428;0.220389;0.219961;0.219961;0.219792;0.219792;0.219792;0.219792;0.219682;0.219624;0.219551;0.219488;0.219488;0.219458;0.219430;0.219349;0.219348;0.219348;0.219348;0.219267;0.219267;0.219198;0.219198;0.219195;0.219188;0.219188;0.219188;0.219188;0.219187;0.219187;0.219185;0.219185;0.219181;0.219181;0.219180;0.219180;0.219179;0.219179;0.219178;0.219178;0.219177;0.219177;0.219177;0.219177;0.219176;0.219175;0.219174;0.219174;0.219174;0.219174;0.219174;0.219174;0.219173;0.219173;0.219173;0.219173;0.219173;0.219173,32.21,189.31,41,2.296529,86.6317,-1.7583,55.2333,1657,25.0479,4.2696,82.186,0.0,True,35.5,4840,4.9599,8.1
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,DE,random,5,0.3333333333333333,CONV,0.243399;0.243399;0.240135;0.238103;0.238103;0.236365;0.233181;0.233181;0.232442;0.232442;0.231737;0.230962;0.230566;0.228959;0.228959;0.228126;0.227983;0.226880;0.226880;0.226767;0.226064;0.224303;0.224303;0.224022;0.223681;0.222854;0.222469;0.222358;0.222268;0.222268;0.221673;0.221673;0.221215;0.220927;0.220593;0.220593;0.220593;0.220383;0.220383;0.220013;0.219966;0.219966;0.219259;0.219259;0.219259;0.219019;0.218871;0.218784;0.218618;0.218337;0.218317;0.218162;0.218134;0.218134;0.218134;0.218108;0.217948;0.217808;0.217797;0.217797;0.217558;0.217558;0.217459;0.217459;0.217459;0.217452;0.217186;0.217186;0.217086;0.217086;0.217086;0.217086;0.217086;0.217086;0.216964;0.216964;0.216957;0.216836;0.216836;0.216836;0.216818;0.216761;0.216761;0.216756;0.216756;0.216756;0.216756;0.216756;0.216756;0.216754;0.216754;0.216754;0.216754;0.216752;0.216655;0.216654;0.216653;0.216651;0.216651;0.216651;0.216650;0.216650;0.216650;0.216650;0.216650;0.216649;0.216649;0.216649;0.216649;0.216648;0.216648;0.216648;0.216648;0.216648;0.216648;0.216648;0.216648;0.216648;0.216648;0.216648,32.21,189.31,41,2.30404,86.588,-2.0911,54.3333,1630,24.9979,4.2841,82.013,0.0,True,36.0,4840,5.0728,8.06
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,DE,random,6,0.3333333333333333,CONV,0.241081;0.240499;0.239409;0.238058;0.234083;0.230758;0.230758;0.230758;0.230013;0.230013;0.229647;0.229025;0.227251;0.226058;0.226058;0.224550;0.224550;0.224550;0.224550;0.224281;0.223753;0.223343;0.223343;0.223343;0.222895;0.222151;0.222151;0.221698;0.221698;0.221698;0.221185;0.220974;0.220854;0.220854;0.220314;0.220314;0.219952;0.219621;0.219454;0.219209;0.219209;0.219209;0.219037;0.219014;0.218815;0.218670;0.218574;0.218574;0.218554;0.218145;0.218145;0.218145;0.218145;0.218145;0.217865;0.217834;0.217808;0.217372;0.217372;0.217372;0.217372;0.217372;0.217372;0.217372;0.217372;0.217256;0.217178;0.216948;0.216890;0.216890;0.216615;0.216524;0.216407;0.216407;0.216407;0.216407;0.216372;0.216342;0.216245;0.216243;0.216243;0.216243;0.216240;0.216240;0.216240;0.216240;0.216064;0.216064;0.216023;0.216023;0.216023;0.216023;0.216023;0.216023;0.215942;0.215942;0.215942;0.215942;0.215942;0.215942;0.215939;0.215938;0.215938;0.215937;0.215937;0.215937;0.215936;0.215935;0.215935;0.215935;0.215935;0.215935;0.215934;0.215934;0.215934;0.215934;0.215933;0.215933;0.215933;0.215933,32.21,189.31,41,2.26902,86.7919,-0.5394,54.3667,1631,24.8979,4.2633,83.61,0.0,True,36.0,4840,4.9253,7.87
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,DE,random,7,0.3333333333333333,CONV,0.239486;0.237943;0.236134;0.236134;0.232859;0.231669;0.231669;0.231538;0.229966;0.228564;0.227926;0.226154;0.226154;0.226154;0.226154;0.226154;0.226154;0.226154;0.225796;0.225796;0.224658;0.224658;0.224496;0.224496;0.224480;0.224034;0.223565;0.223565;0.223361;0.223361;0.223361;0.223357;0.222238;0.222238;0.222238;0.221930;0.221930;0.221930;0.221730;0.221498;0.221235;0.221071;0.220874;0.220381;0.220257;0.220257;0.220257;0.220257;0.220066;0.219907;0.219907;0.219854;0.219808;0.219633;0.219563;0.219366;0.219366;0.219366;0.219186;0.219186;0.218918;0.218918;0.218918;0.218788;0.218719;0.218719;0.218596;0.218523;0.218477;0.218382;0.218380;0.218375;0.218277;0.218246;0.218088;0.218088;0.218088;0.218020;0.218020;0.218020;0.218020;0.218018;0.217958;0.217958;0.217913;0.217913;0.217913;0.217913;0.217913;0.217911;0.217911;0.217869;0.217869;0.217868;0.217868;0.217830;0.217827;0.217827;0.217771;0.217769;0.217766;0.217766;0.217766;0.217766;0.217765;0.217765;0.217761;0.217760;0.217760;0.217760;0.217759;0.217759;0.217759;0.217759;0.217759;0.217758;0.217757;0.217757;0.217757;0.217757,32.21,189.31,41,2.282949,86.7108,-1.1566,54.8667,1646,24.9479,4.2399,82.464,0.0,True,34.0,4840,5.2472,7.65
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,DE,random,8,0.3333333333333333,CONV,0.240805;0.240360;0.237146;0.235084;0.234876;0.232381;0.232381;0.232381;0.232300;0.230399;0.230184;0.227745;0.227500;0.227042;0.225768;0.225731;0.224872;0.224492;0.224346;0.224292;0.223544;0.222292;0.222132;0.221513;0.221513;0.221366;0.220837;0.219905;0.219268;0.219268;0.219032;0.219032;0.218482;0.218341;0.217959;0.217959;0.217526;0.217526;0.217209;0.217159;0.217150;0.216825;0.216671;0.216195;0.216195;0.216195;0.216195;0.215858;0.215858;0.215667;0.215051;0.215051;0.215051;0.215051;0.214923;0.214923;0.214923;0.214843;0.214718;0.214618;0.214576;0.214343;0.214148;0.213697;0.213697;0.213635;0.213539;0.213460;0.213321;0.213321;0.213239;0.213038;0.213038;0.212950;0.212854;0.212854;0.212832;0.212734;0.212442;0.212442;0.212442;0.212442;0.212437;0.212218;0.212218;0.212218;0.212054;0.212054;0.212054;0.212035;0.212035;0.211966;0.211966;0.211966;0.211966;0.211966;0.211859;0.211859;0.211859;0.211843;0.211843;0.211715;0.211715;0.211715;0.211644;0.211644;0.211644;0.211644;0.211644;0.211641;0.211638;0.211638;0.211638;0.211638;0.211638;0.211637;0.211635;0.211631;0.211630;0.211630,32.21,189.31,41,2.31617,86.5174,-2.6286,52.5667,1577,25.1979,4.2725,79.902,0.0,True,36.0,4840,5.167,7.99
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,DE,random,9,0.3333333333333333,CONV,0.239815;0.237384;0.237384;0.236254;0.234637;0.233445;0.232320;0.230871;0.228729;0.227540;0.227540;0.227540;0.226713;0.226617;0.225068;0.223977;0.223943;0.223375;0.222972;0.222969;0.222584;0.221229;0.220355;0.220355;0.220355;0.219697;0.219176;0.218831;0.218831;0.218042;0.218042;0.218042;0.218042;0.217883;0.217111;0.217111;0.216912;0.216912;0.216883;0.216582;0.216582;0.216394;0.216394;0.216345;0.216345;0.216277;0.215898;0.215898;0.215898;0.215898;0.215730;0.215730;0.215730;0.215420;0.215420;0.215307;0.215307;0.215307;0.215307;0.215255;0.215255;0.215255;0.215255;0.215250;0.215117;0.215053;0.215053;0.215053;0.215026;0.214991;0.214991;0.214877;0.214877;0.214877;0.214854;0.214852;0.214852;0.214852;0.214806;0.214742;0.214742;0.214738;0.214738;0.214733;0.214733;0.214733;0.214732;0.214732;0.214732;0.214731;0.214731;0.214731;0.214731;0.214731;0.214729;0.214729;0.214729;0.214729;0.214728;0.214728;0.214728;0.214727;0.214727;0.214727;0.214727;0.214727;0.214727;0.214726;0.214726;0.214726;0.214726;0.214726;0.214725;0.214725;0.214725;0.214725;0.214725;0.214725;0.214725;0.214725,32.21,189.31,41,2.307365,86.5686,-2.2384,53.6667,1610,24.9979,4.3278,82.926,0.0,True,35.5,4840,5.2944,7.69
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,DE,random,10,0.3333333333333333,CONV,0.241785;0.240439;0.237781;0.235770;0.234321;0.232883;0.232883;0.232297;0.231657;0.230663;0.230663;0.229411;0.229411;0.229411;0.228269;0.228269;0.227363;0.227363;0.227273;0.227273;0.227154;0.226591;0.226591;0.226453;0.226297;0.226164;0.226164;0.225888;0.225279;0.225279;0.225078;0.225078;0.225078;0.225078;0.225078;0.224965;0.224935;0.224300;0.224300;0.224074;0.223907;0.223674;0.223600;0.223596;0.223596;0.223567;0.223285;0.223159;0.223159;0.222818;0.222818;0.222818;0.222704;0.222496;0.222496;0.222496;0.222446;0.222446;0.222446;0.222389;0.222274;0.222274;0.222182;0.222182;0.222076;0.222057;0.221958;0.221958;0.221958;0.221958;0.221958;0.221890;0.221890;0.221847;0.221847;0.221810;0.221779;0.221731;0.221731;0.221574;0.221540;0.221540;0.221539;0.221534;0.221534;0.221534;0.221497;0.221396;0.221367;0.221306;0.221306;0.221306;0.221306;0.221306;0.221299;0.221286;0.221215;0.221215;0.221215;0.221212;0.221212;0.221212;0.221210;0.221210;0.221209;0.221208;0.221208;0.221139;0.221139;0.221139;0.221139;0.221139;0.221139;0.221137;0.221137;0.221136;0.221136;0.221136;0.221135;0.221135,32.21,189.31,41,2.277703,86.7413,-0.9241,56.0333,1681,24.9479,4.2337,82.754,0.0,True,35.0,4840,5.3513,7.75
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,GWO,random,7,0.3333333333333333,CONV,0.239136;0.231007;0.222413;0.212631;0.203714;0.196925;0.190785;0.185331;0.177992;0.173047;0.168733;0.164418;0.161084;0.156233;0.154289;0.149618;0.144495;0.140646;0.138480;0.135710;0.132566;0.129179;0.125324;0.123843;0.120481;0.119354;0.117302;0.114610;0.111997;0.109961;0.107948;0.106279;0.104606;0.103170;0.102885;0.100686;0.098980;0.096590;0.095653;0.094636;0.092830;0.091938;0.090279;0.089797;0.089797;0.089797;0.089506;0.088381;0.087648;0.087648;0.087303;0.086675;0.085389;0.084243;0.084243;0.083894;0.082701;0.082556;0.082298;0.081133;0.081133;0.081133;0.080913;0.080592;0.080515;0.080037;0.080037;0.079531;0.079117;0.078792;0.078669;0.078379;0.078366;0.077363;0.077363;0.077363;0.077363;0.077363;0.077363;0.077363;0.077363;0.077363;0.077363;0.077363;0.077363;0.077363;0.077363;0.077363;0.077350;0.077350;0.077350;0.077241;0.077021;0.077021;0.076328;0.076146;0.076146;0.076146;0.076146;0.076146;0.076146;0.076037;0.076037;0.076027;0.076006;0.075889;0.075533;0.074952;0.074952;0.074952;0.074622;0.074622;0.074622;0.074609;0.074480;0.074423;0.074246;0.074138;0.074102;0.074034,32.21,189.31,41,2.208945,87.1416,2.1225,7.5333,226,24.7479,4.0929,81.216,0.0,True,29.0,4840,5.2799,8.36
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,GWO,random,8,0.3333333333333333,CONV,0.236473;0.225949;0.220655;0.211266;0.203597;0.197246;0.191755;0.186950;0.179652;0.174554;0.170385;0.164865;0.160286;0.156776;0.154290;0.150265;0.144682;0.142225;0.138568;0.136002;0.133260;0.130694;0.125828;0.124316;0.121820;0.120296;0.117746;0.114982;0.114982;0.111872;0.111279;0.109389;0.107894;0.106133;0.104666;0.103676;0.102923;0.100802;0.100802;0.100421;0.099556;0.099556;0.099253;0.098172;0.096414;0.095369;0.095369;0.095067;0.094734;0.093893;0.093058;0.091510;0.091510;0.090939;0.090939;0.090939;0.089882;0.089509;0.088693;0.088303;0.086867;0.085880;0.085880;0.084697;0.084517;0.083152;0.083152;0.083068;0.082866;0.082490;0.082490;0.082441;0.082159;0.081449;0.081387;0.080523;0.080523;0.080322;0.080117;0.080003;0.079373;0.078621;0.078621;0.078540;0.078527;0.077785;0.077351;0.076885;0.076885;0.076885;0.076885;0.076594;0.076594;0.076039;0.076039;0.075601;0.075601;0.075601;0.075231;0.075164;0.075111;0.074963;0.074896;0.074617;0.074617;0.074617;0.073929;0.073911;0.073809;0.073809;0.073452;0.073019;0.073013;0.072942;0.072761;0.072739;0.072653;0.072496;0.072482;0.072482,32.21,189.31,41,2.19384,87.2295,2.7918,7.1333,214,24.7479,4.1053,80.09,0.0,True,30.5,4840,5.558,8.76
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,GWO,random,9,0.3333333333333333,CONV,0.239434;0.231721;0.221993;0.212637;0.202576;0.197545;0.190978;0.186016;0.180401;0.176672;0.168702;0.162383;0.159127;0.154793;0.150328;0.146364;0.144716;0.141056;0.137461;0.134318;0.131123;0.129157;0.127067;0.124407;0.121247;0.120256;0.116820;0.116053;0.114487;0.112342;0.109912;0.109579;0.108396;0.107145;0.105442;0.104169;0.102023;0.100882;0.100640;0.098371;0.096883;0.095393;0.095128;0.093465;0.093127;0.091667;0.091667;0.091108;0.090002;0.089675;0.087567;0.087567;0.087388;0.087168;0.086504;0.085747;0.084063;0.083270;0.082807;0.082245;0.081852;0.080726;0.080272;0.080272;0.079784;0.079784;0.079281;0.078783;0.078517;0.078464;0.077903;0.077422;0.077067;0.076734;0.076252;0.076252;0.076252;0.076252;0.075634;0.075165;0.074999;0.074999;0.073582;0.073582;0.073582;0.072743;0.072743;0.072743;0.072743;0.072743;0.072743;0.072743;0.072743;0.072743;0.072743;0.072743;0.072743;0.072743;0.072743;0.072743;0.072743;0.072743;0.072743;0.072743;0.072366;0.072366;0.072366;0.072366;0.072293;0.072092;0.071669;0.071669;0.071525;0.071183;0.071183;0.071051;0.071048;0.070974;0.070892;0.070892,32.21,189.31,41,2.224312,87.0521,1.4416,6.3667,191,25.0479,4.1268,76.046,0.0,True,30.0,4840,5.7135,8.42
